,StateDesc,Short_Question_Text,Measure,StateAbbr,TotalNumber,ESTIMATESBASE2020
1074,South Dakota,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",SD,873597.0,886667
1075,South Dakota,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",SD,562862.0,886667
1076,South Dakota,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",SD,506735.0,886667
1077,South Dakota,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,SD,74835.0,886667
1078,South Dakota,Current Asthma,Current asthma among adults aged >=18 years,SD,113793.0,886667
1079,South Dakota,Current Smoking,Current smoking among adults aged >=18 years,SD,224302.0,886667
1080,South Dakota,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,SD,820125.0,886667
1081,South Dakota,Depression,Depression among adults aged >=18 years,SD,201262.0,886667
1082,South Dakota,Diabetes,Diagnosed diabetes among adults aged >=18 years,SD,103394.0,886667
1083,South Dakota,General Health,Fair or poor self-rated health status among adults aged >=18 years,SD,141496.0,886667
1084,South Dakota,Health Insurance,Current lack of health insurance among adults aged 18-64 years,SD,152454.0,886667
1085,South Dakota,Mammography,Mammography use among women aged 50-74 years,SD,920793.0,886667
1086,South Dakota,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,SD,140115.0,886667
1087,South Dakota,Obesity,Obesity among adults aged >=18 years,SD,401896.0,886667
1088,South Dakota,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,SD,105871.0,886667
1089,South Dakota,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,SD,274875.0,886667
1090,South Dakota,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,SD,343885.0,886667
1091,South Dakota,Stroke,Stroke among adults aged >=18 years,SD,35941.0,886667
1092,Tennessee,All Teeth Lost,All teeth lost among adults aged >=65 years,TN,1446989.0,6910840
1093,Tennessee,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,TN,5958328.0,6910840
1094,Tennessee,Arthritis,Arthritis among adults aged >=18 years,TN,2097320.0,6910840
1095,Tennessee,Binge Drinking,Binge drinking among adults aged >=18 years,TN,1142163.0,6910840
1096,Tennessee,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,TN,627714.0,6910840
1097,Tennessee,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,TN,477585.0,6910840
1098,Tennessee,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,TN,6539988.0,6910840
1099,Tennessee,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,TN,238721.0,6910840
1100,Tennessee,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",TN,5665144.0,6910840
1101,Tennessee,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",TN,2790164.0,6910840
1102,Tennessee,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",TN,2765234.0,6910840
1103,Tennessee,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,TN,508277.0,6910840
1104,Tennessee,Current Asthma,Current asthma among adults aged >=18 years,TN,854600.0,6910840
1105,Tennessee,Current Smoking,Current smoking among adults aged >=18 years,TN,1691392.0,6910840
1106,Tennessee,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,TN,4498463.0,6910840
1107,Tennessee,Depression,Depression among adults aged >=18 years,TN,1995749.0,6910840
1108,Tennessee,Diabetes,Diagnosed diabetes among adults aged >=18 years,TN,968543.0,6910840
1109,Tennessee,General Health,Fair or poor self-rated health status among adults aged >=18 years,TN,1370255.0,6910840
1110,Tennessee,Health Insurance,Current lack of health insurance among adults aged 18-64 years,TN,1416993.0,6910840
1111,Tennessee,Mammography,Mammography use among women aged 50-74 years,TN,6002987.0,6910840
1112,Tennessee,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,TN,1350770.0,6910840
1113,Tennessee,Obesity,Obesity among adults aged >=18 years,TN,2857090.0,6910840
1114,Tennessee,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,TN,897691.0,6910840
1115,Tennessee,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,TN,2026988.0,6910840
1116,Tennessee,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,TN,2774806.0,6910840
1117,Tennessee,Stroke,Stroke among adults aged >=18 years,TN,273118.0,6910840
1118,Texas,All Teeth Lost,All teeth lost among adults aged >=65 years,TX,6167548.0,29145505
1119,Texas,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,TX,27896264.0,29145505
1120,Texas,Arthritis,Arthritis among adults aged >=18 years,TX,8029001.0,29145505
1121,Texas,Binge Drinking,Binge drinking among adults aged >=18 years,TX,7173251.0,29145505
1122,Texas,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,TX,2376043.0,29145505
1123,Texas,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,TX,2044622.0,29145505
1124,Texas,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,TX,30942925.0,29145505
1125,Texas,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,TX,1177320.0,29145505
1126,Texas,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",TX,25151188.0,29145505
1127,Texas,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",TX,15017351.0,29145505
1128,Texas,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",TX,12876121.0,29145505
1129,Texas,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,TX,2315402.0,29145505
1130,Texas,Current Asthma,Current asthma among adults aged >=18 years,TX,3631350.0,29145505
1131,Texas,Current Smoking,Current smoking among adults aged >=18 years,TX,6863920.0,29145505
1132,Texas,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,TX,21033219.0,29145505
1133,Texas,Depression,Depression among adults aged >=18 years,TX,8303294.0,29145505
1134,Texas,Diabetes,Diagnosed diabetes among adults aged >=18 years,TX,4845087.0,29145505
1135,Texas,General Health,Fair or poor self-rated health status among adults aged >=18 years,TX,7480797.0,29145505
1136,Texas,Health Insurance,Current lack of health insurance among adults aged 18-64 years,TX,12274616.0,29145505
1137,Texas,Mammography,Mammography use among women aged 50-74 years,TX,28722425.0,29145505
1138,Texas,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,TX,6176317.0,29145505
1139,Texas,Obesity,Obesity among adults aged >=18 years,TX,14513008.0,29145505
1140,Texas,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,TX,4542451.0,29145505
1141,Texas,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,TX,10768102.0,29145505
1142,Texas,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,TX,13669444.0,29145505
1143,Texas,Stroke,Stroke among adults aged >=18 years,TX,1174745.0,29145505
1144,Utah,All Teeth Lost,All teeth lost among adults aged >=65 years,UT,557932.0,3271616
1145,Utah,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,UT,3624553.0,3271616
1146,Utah,Arthritis,Arthritis among adults aged >=18 years,UT,1113275.0,3271616
1147,Utah,Binge Drinking,Binge drinking among adults aged >=18 years,UT,620446.0,3271616
1148,Utah,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,UT,246848.0,3271616
1149,Utah,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,UT,292412.0,3271616
1150,Utah,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,UT,4125600.0,3271616
1151,Utah,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,UT,129059.0,3271616
1152,Utah,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",UT,3822525.0,3271616
1153,Utah,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",UT,2357881.0,3271616
1154,Utah,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",UT,1715010.0,3271616
1155,Utah,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,UT,257406.0,3271616
1156,Utah,Current Asthma,Current asthma among adults aged >=18 years,UT,571882.0,3271616
1157,Utah,Current Smoking,Current smoking among adults aged >=18 years,UT,498669.0,3271616
1158,Utah,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,UT,3767760.0,3271616
1159,Utah,Depression,Depression among adults aged >=18 years,UT,1291450.0,3271616
1160,Utah,Diabetes,Diagnosed diabetes among adults aged >=18 years,UT,446381.0,3271616
1161,Utah,General Health,Fair or poor self-rated health status among adults aged >=18 years,UT,607405.0,3271616
1162,Utah,Health Insurance,Current lack of health insurance among adults aged 18-64 years,UT,703382.0,3271616
1163,Utah,Mammography,Mammography use among women aged 50-74 years,UT,3663414.0,3271616
1164,Utah,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,UT,811014.0,3271616
1165,Utah,Obesity,Obesity among adults aged >=18 years,UT,1596851.0,3271616
1166,Utah,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,UT,472354.0,3271616
1167,Utah,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,UT,894258.0,3271616
1168,Utah,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,UT,1641130.0,3271616
1169,Utah,Stroke,Stroke among adults aged >=18 years,UT,126188.0,3271616
1170,Vermont,All Teeth Lost,All teeth lost among adults aged >=65 years,VT,72942.0,643077
1171,Vermont,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,VT,335579.0,643077
1172,Vermont,Arthritis,Arthritis among adults aged >=18 years,VT,109058.0,643077
1173,Vermont,Binge Drinking,Binge drinking among adults aged >=18 years,VT,90128.0,643077
1174,Vermont,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,VT,30025.0,643077
1175,Vermont,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,VT,30671.0,643077
1176,Vermont,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,VT,398127.0,643077
1177,Vermont,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,VT,12640.0,643077
1178,Vermont,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",VT,357057.0,643077
1179,Vermont,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",VT,200445.0,643077
1180,Vermont,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",VT,164384.0,643077
1181,Vermont,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,VT,27341.0,643077
1182,Vermont,Current Asthma,Current asthma among adults aged >=18 years,VT,50958.0,643077
1183,Vermont,Current Smoking,Current smoking among adults aged >=18 years,VT,74532.0,643077
1184,Vermont,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,VT,325894.0,643077
1185,Vermont,Depression,Depression among adults aged >=18 years,VT,120948.0,643077
1186,Vermont,Diabetes,Diagnosed diabetes among adults aged >=18 years,VT,35224.0,643077
1187,Vermont,General Health,Fair or poor self-rated health status among adults aged >=18 years,VT,54732.0,643077
1188,Vermont,Health Insurance,Current lack of health insurance among adults aged 18-64 years,VT,47193.0,643077
1189,Vermont,Mammography,Mammography use among women aged 50-74 years,VT,343541.0,643077
1190,Vermont,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,VT,74663.0,643077
1191,Vermont,Obesity,Obesity among adults aged >=18 years,VT,129925.0,643077
1192,Vermont,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,VT,44410.0,643077
1193,Vermont,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,VT,87715.0,643077
1194,Vermont,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,VT,139953.0,643077
1195,Vermont,Stroke,Stroke among adults aged >=18 years,VT,13078.0,643077
1196,Virginia,All Teeth Lost,All teeth lost among adults aged >=65 years,VA,1167918.0,8631393
1197,Virginia,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,VA,8200759.0,8631393
1198,Virginia,Arthritis,Arthritis among adults aged >=18 years,VA,2429090.0,8631393
1199,Virginia,Binge Drinking,Binge drinking among adults aged >=18 years,VA,1743003.0,8631393
1200,Virginia,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,VA,594261.0,8631393
1201,Virginia,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,VA,621890.0,8631393
1202,Virginia,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,VA,9121099.0,8631393
1203,Virginia,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,VA,279416.0,8631393
1204,Virginia,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",VA,7960244.0,8631393
1205,Virginia,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",VA,4771947.0,8631393
1206,Virginia,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",VA,4257798.0,8631393
1207,Virginia,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,VA,549029.0,8631393
1208,Virginia,Current Asthma,Current asthma among adults aged >=18 years,VA,1030213.0,8631393
1209,Virginia,Current Smoking,Current smoking among adults aged >=18 years,VA,1648510.0,8631393
1210,Virginia,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,VA,7422315.0,8631393
1211,Virginia,Depression,Depression among adults aged >=18 years,VA,2048998.0,8631393
1212,Virginia,Diabetes,Diagnosed diabetes among adults aged >=18 years,VA,1090295.0,8631393
1213,Virginia,General Health,Fair or poor self-rated health status among adults aged >=18 years,VA,1462416.0,8631393
1214,Virginia,Health Insurance,Current lack of health insurance among adults aged 18-64 years,VA,1419587.0,8631393
1215,Virginia,Mammography,Mammography use among women aged 50-74 years,VA,8419825.0,8631393
1216,Virginia,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,VA,1472541.0,8631393
1217,Virginia,Obesity,Obesity among adults aged >=18 years,VA,3511032.0,8631393
1218,Virginia,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,VA,947332.0,8631393
1219,Virginia,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,VA,2293226.0,8631393
1220,Virginia,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,VA,3763227.0,8631393
1221,Virginia,Stroke,Stroke among adults aged >=18 years,VA,295553.0,8631393
1222,Washington,All Teeth Lost,All teeth lost among adults aged >=65 years,WA,1176604.0,7705281
1223,Washington,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,WA,7564977.0,7705281
1224,Washington,Arthritis,Arthritis among adults aged >=18 years,WA,2434245.0,7705281
1225,Washington,Binge Drinking,Binge drinking among adults aged >=18 years,WA,1922953.0,7705281
1226,Washington,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,WA,579498.0,7705281
1227,Washington,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,WA,670320.0,7705281
1228,Washington,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,WA,8850607.0,7705281
1229,Washington,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,WA,282433.0,7705281
1230,Washington,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",WA,7966747.0,7705281
1231,Washington,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",WA,4982082.0,7705281
1232,Washington,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",WA,4278258.0,7705281
1233,Washington,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,WA,561858.0,7705281
1234,Washington,Current Asthma,Current asthma among adults aged >=18 years,WA,1151615.0,7705281
1235,Washington,Current Smoking,Current smoking among adults aged >=18 years,WA,1531476.0,7705281
1236,Washington,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,WA,7435280.0,7705281
1237,Washington,Depression,Depression among adults aged >=18 years,WA,2814099.0,7705281
1238,Washington,Diabetes,Diagnosed diabetes among adults aged >=18 years,WA,887942.0,7705281
1239,Washington,General Health,Fair or poor self-rated health status among adults aged >=18 years,WA,1386047.0,7705281
1240,Washington,Health Insurance,Current lack of health insurance among adults aged 18-64 years,WA,1275858.0,7705281
1241,Washington,Mammography,Mammography use among women aged 50-74 years,WA,7975414.0,7705281
1242,Washington,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,WA,1652203.0,7705281
1243,Washington,Obesity,Obesity among adults aged >=18 years,WA,3194715.0,7705281
1244,Washington,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,WA,1057903.0,7705281
1245,Washington,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,WA,1964234.0,7705281
1246,Washington,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,WA,3356056.0,7705281
1247,Washington,Stroke,Stroke among adults aged >=18 years,WA,282765.0,7705281
1248,West Virginia,All Teeth Lost,All teeth lost among adults aged >=65 years,WV,325026.0,1793716
1249,West Virginia,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,WV,1300351.0,1793716
1250,West Virginia,Arthritis,Arthritis among adults aged >=18 years,WV,535664.0,1793716
1251,West Virginia,Binge Drinking,Binge drinking among adults aged >=18 years,WV,199590.0,1793716
1252,West Virginia,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,WV,172550.0,1793716
1253,West Virginia,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,WV,106584.0,1793716
1254,West Virginia,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,WV,1323872.0,1793716
1255,West Virginia,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,WV,53349.0,1793716
1256,West Virginia,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",WV,1116707.0,1793716
1257,West Virginia,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",WV,768641.0,1793716
1258,West Virginia,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",WV,605551.0,1793716
1259,West Virginia,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,WV,128246.0,1793716
1260,West Virginia,Current Asthma,Current asthma among adults aged >=18 years,WV,189133.0,1793716
1261,West Virginia,Current Smoking,Current smoking among adults aged >=18 years,WV,380705.0,1793716
1262,West Virginia,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,WV,907491.0,1793716
1263,West Virginia,Depression,Depression among adults aged >=18 years,WV,453057.0,1793716
1264,West Virginia,Diabetes,Diagnosed diabetes among adults aged >=18 years,WV,209495.0,1793716
1265,West Virginia,General Health,Fair or poor self-rated health status among adults aged >=18 years,WV,337786.0,1793716
1266,West Virginia,Health Insurance,Current lack of health insurance among adults aged 18-64 years,WV,184053.0,1793716
1267,West Virginia,Mammography,Mammography use among women aged 50-74 years,WV,1218704.0,1793716
1268,West Virginia,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,WV,303590.0,1793716
1269,West Virginia,Obesity,Obesity among adults aged >=18 years,WV,628850.0,1793716
1270,West Virginia,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,WV,231322.0,1793716
1271,West Virginia,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,WV,478745.0,1793716
1272,West Virginia,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,WV,642748.0,1793716
1273,West Virginia,Stroke,Stroke among adults aged >=18 years,WV,58083.0,1793716
1274,Wisconsin,All Teeth Lost,All teeth lost among adults aged >=65 years,WI,1024656.0,5893718
1275,Wisconsin,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,WI,6196776.0,5893718
1276,Wisconsin,Arthritis,Arthritis among adults aged >=18 years,WI,1842179.0,5893718
1277,Wisconsin,Binge Drinking,Binge drinking among adults aged >=18 years,WI,2098299.0,5893718
1278,Wisconsin,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,WI,472156.0,5893718
1279,Wisconsin,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,WI,520225.0,5893718
1280,Wisconsin,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,WI,6987967.0,5893718
1281,Wisconsin,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,WI,226475.0,5893718
1282,Wisconsin,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",WI,5138184.0,5893718
1283,Wisconsin,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",WI,3116746.0,5893718
1284,Wisconsin,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",WI,2861345.0,5893718
1285,Wisconsin,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,WI,452827.0,5893718
1286,Wisconsin,Current Asthma,Current asthma among adults aged >=18 years,WI,833203.0,5893718
1287,Wisconsin,Current Smoking,Current smoking among adults aged >=18 years,WI,1465393.0,5893718
1288,Wisconsin,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,WI,5805304.0,5893718
1289,Wisconsin,Depression,Depression among adults aged >=18 years,WI,1697170.0,5893718
1290,Wisconsin,Diabetes,Diagnosed diabetes among adults aged >=18 years,WI,731144.0,5893718
1291,Wisconsin,General Health,Fair or poor self-rated health status among adults aged >=18 years,WI,1034921.0,5893718
1292,Wisconsin,Health Insurance,Current lack of health insurance among adults aged 18-64 years,WI,963800.0,5893718
1293,Wisconsin,Mammography,Mammography use among women aged 50-74 years,WI,6405954.0,5893718
1294,Wisconsin,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,WI,1173837.0,5893718
1295,Wisconsin,Obesity,Obesity among adults aged >=18 years,WI,2856460.0,5893718
1296,Wisconsin,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,WI,798162.0,5893718
1297,Wisconsin,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,WI,1725612.0,5893718
1298,Wisconsin,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,WI,2597967.0,5893718
1299,Wisconsin,Stroke,Stroke among adults aged >=18 years,WI,231155.0,5893718
1300,Wyoming,All Teeth Lost,All teeth lost among adults aged >=65 years,WY,133763.0,576851
1301,Wyoming,Annual Checkup,Visits to doctor for routine checkup within the past year among adults aged >=18 years,WY,578668.0,576851
1302,Wyoming,Arthritis,Arthritis among adults aged >=18 years,WY,175476.0,576851
1303,Wyoming,Binge Drinking,Binge drinking among adults aged >=18 years,WY,154217.0,576851
1304,Wyoming,COPD,Chronic obstructive pulmonary disease among adults aged >=18 years,WY,54060.0,576851
1305,Wyoming,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 years,WY,53304.0,576851
1306,Wyoming,Cervical Cancer Screening,Cervical cancer screening among adult women aged 21-65 years,WY,699098.0,576851
1307,Wyoming,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 years,WY,22117.0,576851
1308,Wyoming,Colorectal Cancer Screening,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",WY,524760.0,576851
1309,Wyoming,Core preventive services for older men,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",WY,325361.0,576851
1310,Wyoming,Core preventive services for older women,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",WY,253856.0,576851
1311,Wyoming,Coronary Heart Disease,Coronary heart disease among adults aged >=18 years,WY,47760.0,576851
1312,Wyoming,Current Asthma,Current asthma among adults aged >=18 years,WY,85503.0,576851
1313,Wyoming,Current Smoking,Current smoking among adults aged >=18 years,WY,164746.0,576851
1314,Wyoming,Dental Visit,Visits to dentist or dental clinic among adults aged >=18 years,WY,571705.0,576851
1315,Wyoming,Depression,Depression among adults aged >=18 years,WY,158899.0,576851
1316,Wyoming,Diabetes,Diagnosed diabetes among adults aged >=18 years,WY,67890.0,576851
1317,Wyoming,General Health,Fair or poor self-rated health status among adults aged >=18 years,WY,104343.0,576851
1318,Wyoming,Health Insurance,Current lack of health insurance among adults aged 18-64 years,WY,142742.0,576851
1319,Wyoming,Mammography,Mammography use among women aged 50-74 years,WY,572286.0,576851
1320,Wyoming,Mental Health,Mental health not good for >=14 days among adults aged >=18 years,WY,117574.0,576851
1321,Wyoming,Obesity,Obesity among adults aged >=18 years,WY,275711.0,576851
1322,Wyoming,Physical Health,Physical health not good for >=14 days among adults aged >=18 years,WY,79339.0,576851
1323,Wyoming,Physical Inactivity,No leisure-time physical activity among adults aged >=18 years,WY,206036.0,576851
1324,Wyoming,Sleep <7 hours,Sleeping less than 7 hours among adults aged >=18 years,WY,274115.0,576851
1325,Wyoming,Stroke,Stroke among adults aged >=18 years,WY,23075.0,576851
1326,Puerto Rico,,,,,3285874
